,PCA_feature_1,PCA_feature_2,PCA_feature_3,labels
0,-2.0850342908318495,3.9157662357960423,-0.5956305240385992,1
1,-0.7444015671169557,-0.05675350077175003,-0.6714927703248886,1
2,-1.7799566442030832,2.4691059408039204,-0.7069733291124698,1
3,-0.9875725558730697,-0.06245433061581933,1.731066407334824,1
4,-1.3745150304585325,0.686304587273551,-0.34902055258904224,1
5,-0.8837109017802578,1.1931914489124125,-0.16065157953976955,1
6,-1.8044130329078798,3.2823225395752234,-0.0989982896539033,1
7,0.9781301425355725,-0.5186971908298947,0.9257374184173797,1
8,0.1789588520840752,-1.092528390835061,-1.3144043291338268,1
9,0.32431703735185397,-0.8959622987998923,-0.5921314231345897,1
10,-1.5186752230222698,-0.21108677915278454,0.4473981203224719,1
11,-2.832192187109361,0.7521227087176369,0.5240925968468945,1
12,-0.26995652087944805,-0.6062667454089158,1.6824820417740565,1
13,-1.6169758306552007,3.779080422605655,-1.6849719982224518,1
14,-2.181983936608916,2.3527223936872206,-0.43789242489782215,1
15,-1.0660979039785614,0.8613906511095984,0.27390748748108734,1
16,-2.276052723429845,3.577456402482896,1.0301908459303053,1
17,-1.9157822697962978,2.3843728605659607,1.6067733722294315,1
18,0.362566241318675,-0.3543284012259451,1.6533706371040688,1
19,-0.8277686006687145,3.452088268765713,-0.8536537312571416,1
20,-1.8962970883780677,-1.2440196902455316,0.21760225487256118,1
21,-2.3599454632713575,1.9340705852291205,1.732659725117818,1
22,-0.9950905011679162,0.4638506144375232,-0.034790040684832844,1
23,-2.035688597111533,3.258074525970754,-2.572372169263605,1
24,-0.020759399463808975,0.6696645005676503,0.24083458641569064,1
25,-0.06723796419311666,0.3953837763771123,-0.531468722104578,1
26,-0.2994506178722625,-1.0222371217042572,-0.8195218045253395,1
27,-0.3533999340699647,0.9328849193104909,-1.6697222900094126,1
28,-1.514746690084788,3.8012559873919494,0.4118972989893333,1
29,-0.7393100178541185,1.0167381183829316,-1.0799290056061448,1
30,-2.494648556303263,2.60278727082341,2.587300007722347,1
31,0.8897962899382289,0.26885503696011886,-1.1704086730648344,1
32,-1.2894074983091954,1.264750795218698,0.4862891247614515,1
33,-1.812146626319259,4.266123719914644,-1.2646639756515905,1
34,0.5508834575128382,0.21450571271693947,1.9619451269280446,1
35,-0.9295206597788171,2.3428597439933547,-0.8731236940853285,1
36,-1.4036518000085783,1.0411516152549252,-1.0825666323506795,1
37,-0.6794716004164767,-0.21282898825858912,-0.39395700542597084,1
38,1.1376178174638136,0.5356305284222274,-0.876367737525389,1
39,0.19759322576762958,-0.7877730134290026,1.3364452863657243,1
40,-0.02965009215339571,-0.025895560630372228,-0.9003345321670209,1
41,0.27092218062726536,0.5016135515081106,1.3135951957982193,1
42,-1.7540349184770458,3.0595528420168576,0.5909477466656095,1
43,-0.0320865009418944,-0.6123372999063393,0.3153367544493051,1
44,-1.9539782767261384,1.7119096146820203,1.930031848702686,1
45,-2.4988448423775633,2.2051214053944044,0.07606379362682093,1
46,0.40262544466961975,2.3383315947934507,-1.2374940366921423,1
47,-0.5753377068031723,-0.37855160550416783,0.690714023322435,1
48,-0.4422900656447584,0.9217384637626023,0.9326712927930989,1
49,-1.185818854656385,-0.10445612259465094,2.082047857604592,1
50,0.9467201460411223,-0.40736651821272224,-0.27783738594549445,1
51,-0.7793127046872732,1.540083855535386,0.9467827812906598,1
52,-1.7944335829332894,1.3077464660040243,-1.1176887344341402,1
53,-1.2328198434472881,0.8976690382357366,1.2327669959382512,1
54,-1.687526360338511,-0.5951870329908452,0.8952225396973186,1
55,-1.9806399863372506,3.26183631675231,-1.4567316475281935,1
56,-0.9251376007862577,-1.3952171046077717,0.07889658944490503,1
57,-1.1397267606202364,1.5520045233071724,-0.35889881260585405,1
58,-1.502396054796986,2.6666074574761978,1.154776754288791,1
59,-1.98916367654827,0.4016576735813476,1.6094670369891373,1
60,-1.1313460807883104,0.1706808867347843,0.4430188670396347,1
61,-1.0341734915254457,-0.3190851827111334,0.1787843846590894,1
62,-0.6804201141680265,-0.0456928811808362,1.0233563163378285,1
63,0.08694907222053867,-0.9471103016378372,-0.49007083445079525,1
64,0.0031025109630137995,0.7361575973284673,-0.43903300245012383,1
65,0.07970177680182933,1.9054439424393121,1.5205140335456668,1
66,-2.3084420767566907,0.35621683786897157,1.11601677151365,1
67,0.47057834015570604,0.6420005642194101,-0.7967711556180624,1
68,0.1987970125305505,0.6489149626668244,0.5572637302907687,1
69,-1.0259647339416227,0.0530214048427483,0.28424673534013567,1
70,-1.0920061125229352,-1.9665309599825194,-0.3904874587937118,1
71,-1.5196216256337172,0.5620307760140701,-0.5963365870741879,1
72,-2.0164110648760523,-0.4582747835914974,0.16218613948080318,1
73,-1.0753140988326055,1.0354400952641507,-0.5604259984972201,1
74,-0.09685137652566783,-1.060295471270681,-0.035366699073250726,1
75,-0.49048605407505963,1.2133844370385887,-1.9780994495165252,1
76,-1.9951272990818814,2.5539513351825596,0.8216435920367245,1
77,-0.2502428615697324,-0.6103873686969463,-0.13966729775080403,1
78,-0.4592369632888026,-0.11071347076213796,0.815402613167744,1
79,-0.11112696816506283,1.651872466905802,0.2504888814363601,1
80,-0.6405929245533973,0.456255168193365,-0.6531850574289485,1
81,0.429839109719146,-0.18082371756625507,-0.6361629289503467,1
82,0.5838276181650268,-1.06577125562153,-0.1953129126520051,1
83,0.3968913234695126,0.8514174920485347,1.6966165503064583,1
84,0.6033700932857531,0.5999893162313328,-0.10770581833146767,1
85,-0.347675384242517,0.16230831683079439,0.8809310023294151,1
86,-1.3138204457797131,2.4961862346119976,-0.04070085972179308,1
87,-1.1939660747058471,1.004581904696289,-1.232494848432551,1
88,-0.16466081130022417,0.8284424766804169,1.1336094910037717,1
89,0.2525348138597676,0.6666298468754356,-0.5344701534452435,1
90,-2.355512994445091,2.4551144156483775,-0.4297197162553959,1
91,-0.22655062853950908,0.3504055949520351,0.9251551181313277,1
92,0.9582969734096898,-0.16461653343862473,1.5911645448762153,1
93,-0.20388577348798007,0.5731785369372396,-0.1601969667785421,1
94,0.27237356805968516,0.050061034599307545,0.4377505245777485,1
95,-1.9125575321820871,-0.2055608867469634,-0.6887440602298799,1
96,0.33585929787015295,-0.9324040478304392,-1.09498436566469,1
97,-2.3037462699539195,3.4138795406500337,-0.40788743114634785,1
98,-1.007933069755079,1.0226459881941925,1.4613755690296728,1
99,-1.0379502851098734,-1.4019072236177719,1.2980722199280927,1
100,-1.1103370824953391,2.2387400583982187,-0.5455988514768493,1
101,-2.29817325135762,-1.1501617786804648,-0.16398398164425354,1
102,-1.7041516114094655,-0.13080004891429645,-1.2316277317966808,1
103,-0.2364395251055261,1.3224881674910627,-2.831700051585498,1
104,-0.5263061554572567,-1.0344960579454834,-0.067468739664231,1
105,-0.1358244512088878,0.5013965098134112,1.9345357696092356,1
106,-0.5805636288933755,-0.03570685887892588,0.14221692911069192,1
107,-1.3959869021581266,-0.030682555848464042,0.6129468286819741,1
108,-0.5614652751448532,-1.2457831034546427,-0.4012714058473929,1
109,-1.3231938836308021,-1.3066292124751664,2.0999274194742097,1
110,-1.1258392005097015,2.592034441709709,-1.8997675719128753,1
111,-1.0944283814222366,2.5372096051303696,0.8589913244910572,1
112,-0.051431884776820966,-0.2569266493493556,-0.06923222037477128,1
113,-2.471795405359102,0.13479135480487378,0.7033339632193132,1
114,0.5307730727127398,-1.0746350103005027,0.12203289422000113,1
115,-2.5807254823917445,3.8976346537973807,0.02194026740188856,1
116,-0.5756345451146861,1.3608603149230476,1.2403523467791717,1
117,-0.5757156469042386,0.3807880673457995,1.8997836045617427,1
118,2.2881020323824672,-0.0507703568968309,0.4905344881258307,1
119,-0.783808121951386,-0.6251501599295096,0.883157224161987,1
120,0.13406530860073226,-1.2628806511177448,-0.5711899537486029,1
121,-0.16096608052437975,0.39523267325764616,0.5002753887563024,1
122,-2.1270572228020375,1.1413432819261564,-0.009848843360748516,1
123,-2.207019974259581,2.3690822884497913,0.35655109856902395,1
124,-0.8398504620986896,0.26082905339269175,-1.0458402042856305,1
125,-1.4400272482803746,-1.0885852491030623,1.0682939552555584,1
126,-0.5185472892735425,1.9780192636005713,0.692876158109085,1
127,0.19444074829581787,-0.8082937528058304,-0.6876484154629624,1
128,-1.748184238985556,0.6462647084463694,0.11669052726321176,1
129,-0.6491989726951055,-1.4444977681844582,-0.03541714807308277,1
130,-2.4265560904423693,0.6324423295703903,0.3274685113388245,1
131,0.015972701021815038,0.722404404798246,1.1522871894087032,1
132,-1.0719345146001797,2.086695654392146,0.7759314546337418,1
133,0.2704919901351701,-0.8725748952109535,-0.5011517888758507,1
134,-1.483312493259169,0.9841947142209935,-0.26100626510511876,1
135,-2.847853014158023,-0.09730666104076077,0.9167885388599127,1
136,-0.5261319801790529,0.9200498169927906,0.13249205678587808,1
137,-1.1911779964197384,0.2168076610439274,-0.7904095682156688,1
138,-1.2108686443826513,2.1857380349450866,-0.8477204125548272,1
139,-0.8417118431299204,-0.3762399574181465,-2.121067429471103,1
140,-2.134254515546048,1.729743574715957,-0.6711844393396248,1
141,-0.4576369779821924,-1.0478230517174676,0.393344180329345,1
142,-0.6489068990952058,0.13685374462989605,1.288696701777506,1
143,-0.7953058599006753,3.156646033450511,1.2990486969802388,1
144,-2.0402031201109856,1.2429299681518027,0.9768737495622326,1
145,-0.23372363371825028,1.0212254240263774,0.09499350352515075,1
146,0.6144951509290483,0.8066559258804591,0.3499963521539771,1
147,-0.19967561011983817,-0.9488057125749727,0.7797635618000255,1
148,-1.8225701999950346,-0.7794431831003288,1.2454016398740695,1
149,-2.215324526055838,2.0849164751648974,-1.5760659416036706,1
150,-0.8736641345021906,-0.5709257007780737,-1.9417875478496038,1
151,-1.8093740355127197,3.830365615937118,-0.7754495970040921,1
152,-0.4697411923269473,-0.4816663152385463,0.9264019746960458,1
153,0.12012194380376881,0.7245700372474584,1.6138413110697711,1
154,0.2785564614579227,-0.7891194586376796,-0.2600610459326474,1
155,-2.9399993964091324,2.1083172133026267,-1.1814950687521553,1
156,-0.5941339283917988,-1.0195246020501632,0.8613117451019559,1
157,-1.6583789276971475,0.2642077461798091,1.5393429090422273,1
158,-0.8060414121184356,0.4185315623894506,-0.19651078633493224,1
159,-0.835563774796207,0.01724647943956082,0.10954633875430486,1
160,-0.11568436147709545,-0.8998718913840447,0.3194473421809816,1
161,-1.241874276151541,2.7197980845087013,1.0883934569547002,1
162,3.5156434480260477,0.4853638273284125,0.26552528124466857,1
163,-1.9091710156084514,1.4725458229014388,1.8669055267821166,1
164,-0.7863654493829026,0.7859936305664773,0.8787075268266963,1
165,0.20578709072483659,1.1184518400872845,-0.28961626343901714,1
166,-0.963468786010859,-1.1558680098177911,-1.3732404587982396,1
167,-1.2196217986839992,1.0154446065258482,0.5934256859010587,1
168,-0.4504733202287873,-0.05797359573628579,1.0277490682653179,1
169,-0.45848205581049684,0.3864321970569618,-0.16710112710328687,1
170,0.16137524508547624,0.6429511060236306,-0.8713321270010422,1
171,-0.6975024618817108,2.489721334689127,-0.12095601132591133,1
172,-0.30952064293145076,-0.6937170471897993,1.6121664710388703,1
173,-1.1482158218249368,0.2738743641239842,-0.3313713403335023,1
174,-0.0006680612290346098,-1.032782396403672,-0.9308066911291633,1
175,-1.860187296484569,2.1921067268151915,0.34063054411429927,1
176,-1.386590466809286,-0.7708858755071215,1.5967844804662368,1
177,-0.285359711241464,1.2362833616043405,-0.32276678998952546,1
178,-1.0712048132169563,-1.1483785858122033,-0.30120587636609497,1
179,-0.6691429554692964,1.4017975044608102,-1.0937474682589814,1
180,0.10384723290803656,-0.6477285839796928,1.3295131702947842,1
181,-0.07382393442113237,0.8350234070331908,0.5292727177819737,1
182,0.06611868428566738,-1.1157197314444605,1.1098176777703546,1
183,0.9793812487296835,-0.470266531986858,-0.2507112254762459,1
184,-2.3739323760168367,4.135040412878323,1.9994361561392278,1
185,-0.5125422233543679,0.5269058010401458,-0.6823933330000916,1
186,-0.7826909063979921,3.4856095491349683,-0.32103305165503637,1
187,-3.451795199679508,2.839744750333297,-0.2441648617750773,1
188,-0.4937710759844397,0.06774594211007698,-0.7545934404890475,1
189,-1.1674877325995656,3.800211081914067,-1.4570527343406974,1
190,-1.78579516742068,0.31874647097796605,0.48186097022785473,1
191,-1.1765067566604372,2.0639991453058,1.6283554332680386,1
