,tsne_feature_1,tsne_feature_2,labels
1680,-3.2751322,85.608406,0
1681,-14.280791,74.94791,0
1682,5.7270107,73.50217,0
1683,35.705845,65.427574,0
1684,-66.73724,45.304794,0
1685,-51.965816,1.7604275,0
1686,-15.279502,-40.85616,0
1687,-48.5084,2.6836667,0
1688,-54.91443,4.1683826,0
1689,32.719383,20.463795,0
1690,-13.456256,-85.04792,0
1691,5.35119,56.04103,0
1692,-46.492546,23.730019,0
1693,-7.7072606,-31.634083,0
1694,-83.888176,-21.623383,0
1695,-37.77003,-72.17617,0
1696,-90.07464,-18.046125,0
1697,-6.8987722,-76.8685,0
1698,-33.637028,-21.645645,0
1699,39.618694,-40.703983,0
1700,-1.5532624,87.83781,0
1701,-43.128254,77.537384,0
1702,-43.88027,73.95586,0
1703,18.87498,32.18862,0
1704,-20.367994,22.129578,0
1705,-25.535404,-26.135252,0
1706,38.10677,-41.438004,0
1707,-8.247339,-32.101048,0
1708,-75.02051,44.26842,0
1709,-62.43064,-66.50545,0
1710,-2.2548838,-81.76245,0
1711,98.800354,0.011091047,0
1712,-50.88339,53.15297,0
1713,-3.59514,-30.557127,0
1714,-62.15665,43.163795,0
1715,-78.36845,-1.0050197,0
1716,6.428398,-55.91722,0
1717,-46.048088,12.454108,0
1718,35.887875,-66.63015,0
1719,-34.161472,-71.58234,0
1720,35.714245,76.4852,0
1721,37.311108,75.520805,0
1722,-61.677505,21.25198,0
1723,-70.47468,-25.248507,0
1724,-36.172394,65.581635,0
1725,-3.1872797,-81.460106,0
1726,-3.8084931,-30.849976,0
1727,43.210533,-37.052116,0
1728,-35.853596,72.914795,0
1729,33.91415,13.482378,0
1730,74.95356,-1.9996222,0
1731,-24.86156,-33.36884,0
1732,-30.830368,-51.40987,0
1733,25.319166,15.374078,0
1734,-27.479061,27.39525,0
1735,-41.87458,-57.375053,0
1736,-41.440605,-1.2134973,0
1737,70.393585,-50.015724,0
1738,64.07563,-22.076584,0
1739,-6.60267,-36.309258,0
1740,73.40072,20.997562,0
1741,-47.57572,9.311153,0
1742,13.896451,31.398102,0
1743,0.27875987,58.881763,0
1744,-14.248633,32.107346,0
1745,-3.1343853,65.16592,0
1746,73.771645,-2.172695,0
1747,-14.048591,48.20097,0
1748,77.325874,19.233824,0
1749,-50.586052,0.26847628,0
1750,-74.06698,20.514523,0
1751,-78.07946,13.496399,0
1752,67.53614,-48.53104,0
1753,5.5006227,73.75432,0
1754,45.994953,-44.039894,0
1755,-89.01476,5.4357967,0
1756,-3.942548,7.2287436,0
1757,-1.1550666,87.65948,0
1758,-66.379135,44.122005,0
1759,33.557587,-9.52239,0
1760,6.177381,67.16166,0
1761,-3.041144,71.066185,0
1762,-5.0916147,-29.334564,0
1763,-18.760427,30.149899,0
1764,-87.9091,-18.296791,0
1765,-72.97812,44.24669,0
1766,-4.16884,-80.20811,0
1767,-72.977516,48.24159,0
1768,-22.378952,-34.68518,0
1769,30.588129,-81.15142,0
1770,33.417366,31.808231,0
1771,-40.894962,13.321473,0
1772,-62.577583,-67.074684,0
1773,-24.132954,39.711304,0
1774,26.005112,80.83451,0
1775,97.5062,25.508314,0
1776,94.87455,21.757261,0
1777,-66.40208,44.720024,0
1778,83.64131,-9.1676855,0
1779,-17.531097,27.098814,0
1780,102.31662,-1.5716203,0
1781,-52.934376,6.764639,0
1782,15.883705,-0.08493266,0
1783,-44.04417,74.11745,0
1784,-83.48179,0.1671624,0
1785,44.291702,-76.289795,0
1786,-71.93789,21.96031,0
1787,-19.85954,29.21222,0
1788,28.78432,-35.718792,0
1789,-16.533371,-23.004333,0
1790,68.38288,8.125547,0
1791,-37.760723,79.30314,0
1792,36.433685,64.66569,0
1793,53.628284,-26.726612,0
1794,-70.67914,43.56496,0
1795,-43.575455,-50.47623,0
1796,-61.92176,-66.825294,0
1797,-15.93495,-27.350218,0
1798,-57.023262,-13.414373,0
1799,-0.54859847,87.667915,0
1800,-17.298872,27.19512,0
1801,-44.388992,39.560905,0
1802,-21.585306,36.122593,0
1803,0.26907367,58.66369,0
1804,75.06441,9.667028,0
1805,9.139937,-53.966698,0
1806,-16.750866,-38.294937,0
1807,-22.373306,-33.080494,0
1808,-11.512244,-49.24806,0
1809,-14.776363,32.280605,0
1810,43.25447,-74.69749,0
1811,-3.3776112,-30.411629,0
1812,-5.080931,-29.524975,0
1813,98.53475,24.914186,0
1814,-18.350212,56.373066,0
1815,7.250388,53.146595,0
1816,-15.877931,89.08171,0
1817,-35.515896,-72.259315,0
1818,67.01831,7.853191,0
1819,46.00929,-10.967429,0
1820,-15.672741,-27.164654,0
1821,-22.216434,39.552757,0
1822,42.17639,66.52743,0
1823,18.378271,13.2012205,0
1824,-10.015771,-51.202938,0
1825,21.34291,13.174554,0
1826,-14.584791,32.308453,0
1827,-57.62861,-10.703686,0
1828,68.21532,9.647644,0
1829,-86.12973,-0.38240203,0
1830,-23.045,27.942099,0
1831,27.222038,85.62935,0
1832,25.498648,15.759336,0
1833,-62.107334,50.15207,0
1834,-49.668327,56.15416,0
1835,42.818153,-82.60573,0
1836,-16.818027,-19.114109,0
1837,-51.105114,-13.085633,0
1838,36.475185,25.64692,0
1839,70.69365,25.936035,0
1840,-29.109083,-52.42936,0
1841,-34.501884,65.421364,0
1842,89.205444,26.054527,0
1843,-17.241127,75.5016,0
1844,40.593105,68.80507,0
1845,37.936127,69.918526,0
1846,-36.68306,79.38281,0
1847,32.582935,19.826406,0
1848,-63.21147,-64.31726,0
1849,-43.155502,72.70005,0
1850,36.01954,16.066982,0
1851,-15.402417,32.451923,0
1852,-57.684036,-61.229652,0
1853,-73.55343,-26.56728,0
1854,35.27584,17.826645,0
1855,25.394285,15.495183,0
1856,-80.967285,-29.037226,0
1857,14.132217,19.804861,0
1858,-18.34641,-82.34659,0
1859,-91.42993,-15.309486,0
1860,-1.3273293,74.34661,0
1861,-44.179096,8.417936,0
1862,69.58448,-49.545254,0
1863,31.397333,80.25202,0
1864,-45.911594,-0.51315606,0
1865,20.586273,17.03628,0
1866,-34.547867,70.52762,0
1867,15.691992,-54.22716,0
1868,-92.401375,-19.895279,0
1869,37.769302,72.62628,0
1870,-47.47098,2.806932,0
1871,73.28569,4.7733145,0
1872,36.350628,26.026846,0
1873,12.63226,-0.2605062,0
1874,-85.513535,1.1415925,0
1875,67.481735,-50.25499,0
1876,32.40449,18.48832,0
1877,26.06613,87.88942,0
1878,-37.654152,-79.20004,0
1879,73.97216,24.88102,0
1880,-73.26557,-27.36424,0
1881,-4.528908,71.09417,0
1882,-42.431923,-1.5796027,0
1883,-73.59741,11.392693,0
1884,1.0156398,52.69718,0
1885,-50.75148,56.705894,0
1886,25.544262,59.468533,0
1887,-35.18581,-79.351845,0
1888,25.769764,54.585876,0
1889,-45.379555,-38.47306,0
1890,-83.49544,-26.087082,0
1891,-16.41203,52.143616,0
1892,-57.772453,-6.6130977,0
1893,35.90168,-66.58888,0
1894,-24.318335,38.882214,0
1895,-13.471483,-81.60435,0
1896,41.289864,49.233276,0
1897,-4.430116,-32.3596,0
1898,-43.94286,-33.325954,0
1899,26.581402,58.33666,0
1900,-38.16471,75.38116,0
1901,-20.778713,-28.65944,0
1902,-16.644958,32.755104,0
1903,4.0276685,54.17868,0
1904,72.95308,9.515514,0
1905,-27.952366,-50.804745,0
1906,4.483305,77.71858,0
1907,33.263634,67.577805,0
1908,-12.743061,-84.40708,0
1909,-4.291631,85.523865,0
1910,26.232292,89.6868,0
1911,-71.207756,18.2739,0
1912,5.0922403,62.394928,0
1913,-38.8709,14.075785,0
1914,-11.170828,-85.11049,0
1915,-2.1650357,29.123047,0
1916,71.2092,5.0191045,0
1917,-11.061531,-49.989326,0
1918,-14.731326,-13.595419,0
1919,28.333752,81.59263,0
1920,43.48435,-63.91549,0
1921,-3.0002449,-79.55303,0
1922,-51.18194,52.43309,0
1923,12.485859,-52.191875,0
1924,-52.792297,9.935513,0
1925,45.819836,-9.907451,0
1926,-42.16987,14.510678,0
1927,22.461683,83.3388,0
1928,23.113272,85.14697,0
1929,-33.61363,71.14394,0
1930,-45.597332,24.311308,0
1931,6.071183,-55.521942,0
1932,16.313437,31.030785,0
1933,-87.215,-5.503959,0
1934,-13.524401,-81.10653,0
1935,-40.853535,0.67081326,0
1936,34.905235,57.18474,0
1937,14.952683,31.992216,0
1938,7.8483796,66.035446,0
1939,30.749775,-36.02265,0
1940,29.769138,61.91058,0
1941,-20.288094,-25.339611,0
1942,-62.74341,43.15548,0
1943,-47.845325,49.207443,0
1944,36.709076,16.784616,0
1945,-3.3722126,65.1005,0
1946,33.860332,32.550064,0
1947,34.963497,57.274277,0
1948,-5.1930037,-47.572395,0
1949,-42.053864,12.995686,0
1950,-16.534008,-38.78326,0
1951,-92.28186,-0.003126158,0
1952,-20.828709,61.030018,0
1953,50.09317,-66.74495,0
1954,51.396915,-63.117924,0
1955,76.228134,18.403816,0
1956,24.869299,58.468906,0
1957,-5.874802,-47.82555,0
1958,-41.401623,76.54917,0
1959,-70.53173,43.362755,0
1960,-23.812998,40.05999,0
1961,-59.915974,21.362423,0
1962,-39.89426,-68.87851,0
1963,-17.758863,-27.992275,0
1964,29.225107,29.610298,0
1965,22.754858,83.8116,0
1966,-61.92933,-66.19194,0
1967,-41.27532,-72.686295,0
1968,5.386844,53.372665,0
1969,-0.7850418,78.628555,0
1970,35.990604,64.11107,0
1971,106.19439,0.1800268,0
1972,-52.131542,6.462249,0
1973,39.834538,71.629486,0
1974,69.73949,9.788489,0
1975,-37.306736,76.51709,0
1976,-23.372002,-27.46991,0
1977,0.21338959,58.039494,0
1978,-75.37887,3.6541283,0
1979,-49.752327,53.641064,0
1980,-5.3768926,-49.80933,0
1981,-51.169617,-11.613544,0
1982,-41.280533,47.141266,0
1983,-59.597923,22.251827,0
1984,51.42799,-64.55049,0
1985,38.784683,71.70099,0
1986,-47.628185,8.698539,0
1987,-50.866306,45.749683,0
1988,23.252981,7.780196,0
1989,-86.53816,-2.6884358,0
1990,-68.97627,48.376724,0
1991,48.13818,-2.5402777,0
1992,43.663185,-66.63085,0
1993,69.87191,24.866983,0
1994,-31.05684,40.487366,0
1995,83.75183,-8.105258,0
1996,-85.097946,2.6477191,0
1997,29.168451,29.709566,0
1998,-78.35669,12.562402,0
1999,-37.10756,79.583206,0
2000,2.0607252,59.145966,0
2001,23.451487,9.168636,0
2002,34.86026,12.547502,0
2003,-89.3564,-18.670809,0
2004,-40.93839,-40.06325,0
2005,-8.9048195,-85.84156,0
2006,-50.267303,56.467075,0
2007,-2.1058307,91.493,0
2008,-39.991467,71.69278,0
2009,29.005356,58.36258,0
2010,9.214798,-72.01656,0
2011,-22.264929,-66.16785,0
2012,-43.410034,75.909454,0
2013,-60.75456,51.26317,0
2014,5.0645523,55.14015,0
2015,-67.661934,46.216377,0
2016,70.823235,7.4170814,0
2017,-74.12951,12.626697,0
2018,67.753494,3.103804,0
2019,-19.678118,-28.99923,0
2020,25.884094,49.383762,0
2021,-62.431877,-63.89546,0
2022,41.27395,74.256615,0
2023,38.444443,71.23371,0
2024,-2.7321348,-27.679518,0
2025,33.7438,-10.249256,0
2026,-59.78276,-70.9698,0
2027,18.07075,-60.369743,0
2028,17.843607,23.620693,0
2029,-1.9402499,93.95348,0
2030,-63.096203,42.893497,0
2031,-9.091671,-31.76877,0
2032,-46.91716,12.018586,0
2033,-44.380756,23.381725,0
2034,-24.6445,26.676708,0
2035,-40.70494,-0.2397445,0
2036,-37.842022,79.09361,0
2037,-44.327095,8.634334,0
2038,-58.87057,-66.55733,0
2039,-45.331436,-1.4687961,0
2040,-88.734055,1.2319937,0
2041,-34.18478,40.93834,0
2042,-67.20628,46.34843,0
2043,-22.612354,40.39112,0
2044,-8.255659,73.297264,0
2045,-41.059017,75.74103,0
2046,-85.96705,-1.5318799,0
2047,36.87389,25.947905,0
2048,16.67113,17.367538,0
2049,-83.27754,-23.706095,0
2050,-40.020996,75.11219,0
2051,18.063643,31.65199,0
2052,-43.470535,2.6737764,0
2053,-20.794794,-64.823456,0
2054,14.821734,31.69039,0
2055,7.114684,29.02903,0
2056,-7.504729,-43.298653,0
2057,53.427612,-42.840614,0
2058,74.524605,25.310452,0
2059,86.3418,-6.789382,0
2060,-12.994621,-79.47395,0
2061,-90.29637,5.3551464,0
2062,-16.511953,-28.198263,0
2063,-26.142729,-63.189884,0
2064,-17.258198,-89.65504,0
2065,-52.38182,53.917988,0
2066,-81.95784,-0.43292618,0
2067,17.113554,2.0148978,0
2068,46.25449,-44.456997,0
2069,-51.3633,-11.924457,0
2070,2.7470338,53.069424,0
2071,82.786575,19.915401,0
2072,43.35796,-36.8594,0
2073,-16.287073,-39.342777,0
2074,-39.592796,72.78467,0
2075,-51.03235,1.1927668,0
2076,-8.564815,-50.482983,0
2077,-18.571861,-90.449585,0
2078,-41.240097,-72.62882,0
2079,19.839182,84.83247,0
2080,-17.404379,-27.997463,0
2081,-43.930286,-33.5395,0
2082,47.19822,-74.646286,0
2083,77.9853,11.741957,0
2084,-22.793936,28.337645,0
2085,-39.009693,-73.900375,0
2086,67.25937,-50.348267,0
2087,-43.654583,2.6964102,0
2088,88.382805,11.000266,0
2089,-0.015192141,-19.433382,0
2090,-46.86437,52.29546,0
2091,-62.094593,43.324043,0
2092,-57.910316,22.357208,0
2093,30.963423,12.8801155,0
2094,28.695492,-36.073196,0
2095,4.6710095,24.5796,0
2096,-14.194206,67.743706,0
2097,38.813473,70.34509,0
2098,-70.616936,18.048822,0
2099,-5.3497615,90.06941,0
2100,-48.036232,11.601474,0
2101,40.59902,69.26641,0
2102,68.330536,-52.091137,0
2103,-34.324978,-71.69914,0
2104,91.647736,20.698872,0
2105,74.64653,9.84795,0
2106,-71.5246,12.313536,0
2107,89.00853,8.866773,0
2108,-26.4676,-26.757374,0
2109,24.897863,50.14015,0
2110,42.696938,-63.466125,0
2111,70.534645,8.416434,0
2112,-49.695198,49.615925,0
2113,-51.354576,48.715725,0
2114,-84.77124,2.6803086,0
2115,13.519077,29.057655,0
2116,-68.70988,47.998726,0
2117,-47.379333,51.877926,0
2118,74.957214,8.309865,0
2119,-0.9526738,78.17959,0
2120,23.545979,45.31634,0
2121,2.2634387,60.685257,0
2122,43.690697,-66.97723,0
2123,37.2141,71.2901,0
2124,-52.834637,-51.69669,0
2125,-10.1267605,-86.22501,0
2126,9.727117,1.8246831,0
2127,30.1089,34.18416,0
2128,81.2269,18.25586,0
2129,86.36592,-6.762894,0
2130,3.2162535,60.82692,0
2131,-17.9643,-34.212887,0
2132,40.38805,-86.124664,0
2133,-3.0690982,-30.839706,0
2134,-29.0126,31.969957,0
2135,-2.4917824,-76.783714,0
2136,-59.48053,2.9376023,0
2137,-50.887753,44.583908,0
2138,3.7788038,79.16914,0
2139,-32.595013,-77.10021,0
2140,34.33425,75.28567,0
2141,18.934998,32.331985,0
2142,18.96398,32.161747,0
2143,-62.07012,-70.15589,0
2144,-43.483517,-0.61400515,0
2145,14.157901,20.11251,0
2146,-36.245792,65.7678,0
2147,43.078014,48.101418,0
2148,-8.075835,-44.031147,0
2149,-10.855267,69.08342,0
2150,7.490367,-57.570457,0
2151,-3.766794,-81.93015,0
2152,-75.57807,45.909893,0
2153,28.931671,-36.427532,0
2154,-43.884182,73.37566,0
2155,45.214607,7.7885213,0
2156,-55.707592,9.0100355,0
2157,-73.23975,42.968075,0
2158,-54.604523,-19.585323,0
2159,-83.87107,-22.104832,0
2160,1.8260921,53.868637,0
2161,76.45923,17.389505,0
2162,-92.24113,-19.592834,0
2163,-75.04054,45.409855,0
2164,-49.704254,2.800582,0
2165,-16.109938,-39.61677,0
2166,-64.47894,-65.18159,0
2167,-34.405796,-71.29449,0
2168,-12.53336,74.04445,0
2169,-66.351105,49.76186,0
2170,10.248881,-71.65941,0
2171,-14.713136,31.821587,0
2172,-40.121765,-73.7962,0
2173,74.398605,23.410658,0
2174,-55.620987,-73.208435,0
2175,19.991705,85.61255,0
2176,-63.614315,-5.48084,0
2177,-40.664227,76.06256,0
2178,35.294174,65.168755,0
2179,-21.911251,-89.36265,0
2180,8.63592,1.093019,0
2181,23.835358,51.357628,0
2182,7.9715943,-2.9700003,0
2183,40.90365,68.859535,0
2184,6.6156054,52.854183,0
2185,37.062366,-64.01876,0
2186,-35.992462,72.140564,0
2187,-9.569362,-88.7774,0
2188,42.73808,-65.57446,0
2189,76.96173,19.047703,0
2190,66.682816,8.071846,0
2191,25.817513,87.53059,0
2192,72.808365,25.149849,0
2193,-17.847132,-28.755373,0
2194,-37.610672,78.6754,0
2195,-52.55254,55.56057,0
2196,-72.65691,12.593037,0
2197,-1.9279929,64.65735,0
2198,69.28476,6.9535804,0
2199,-24.135218,-10.97217,0
2200,-53.64378,-9.144663,0
2201,39.621937,-85.063126,0
2202,51.38322,-69.71809,0
2203,-56.94537,-13.461264,0
2204,45.65204,-76.65851,0
2205,-80.354706,-28.54629,0
2206,-82.088264,-29.283577,0
2207,-92.14072,-20.440365,0
2208,13.431769,-12.662808,0
2209,76.64872,-2.4691293,0
2210,-73.54856,5.6531467,0
2211,44.571877,6.7548337,0
2212,-83.79307,1.2853838,0
2213,25.835573,56.35748,0
2214,5.444198,74.02549,0
2215,51.251747,-64.59762,0
2216,-52.1254,53.981014,0
2217,-8.052757,-47.206783,0
2218,-88.29147,-17.630974,0
2219,-7.440013,-86.298935,0
2220,-14.545205,-84.42853,0
2221,46.211674,-66.65184,0
2222,-41.666195,78.6994,0
2223,36.66964,69.24756,0
2224,-36.381386,-70.97945,0
2225,-83.58263,15.412382,0
2226,41.146732,-41.947105,0
2227,3.2288594,28.385885,0
2228,67.722176,4.1144323,0
2229,75.07222,-3.8984747,0
2230,-70.55024,45.804718,0
2231,80.93,-2.7988756,0
2232,-84.08306,-18.700817,0
2233,37.992977,26.22431,0
2234,-37.883896,7.639145,0
2235,21.416632,14.099512,0
2236,-8.342456,-86.61839,0
2237,-18.298834,-82.069,0
2238,-61.636147,-67.68128,0
2239,20.242117,21.498592,0
2240,-4.9421754,-44.09404,0
2241,29.98864,83.12348,0
2242,-65.28256,45.50119,0
2243,36.678192,25.079472,0
2244,-53.447006,7.7650547,0
2245,-16.104319,-39.269417,0
2246,1.0753783,23.065842,0
2247,-35.97737,72.389565,0
2248,30.659197,57.618526,0
2249,20.585438,86.098206,0
2250,42.0953,-81.1333,0
2251,1.2458382,61.50268,0
2252,-54.877506,9.37961,0
2253,41.220993,48.618137,0
2254,29.091465,58.633286,0
2255,37.777565,-63.870323,0
2256,-14.122074,47.979286,0
2257,-48.71546,-15.486705,0
2258,-73.06489,48.13075,0
2259,-7.8768353,-32.37311,0
2260,-84.80416,-0.55169237,0
2261,1.8915621,78.6149,0
2262,-41.304913,47.35145,0
2263,-24.439854,-33.23238,0
2264,3.1871924,77.18731,0
2265,-3.4587612,70.70544,0
2266,11.548698,-61.945625,0
2267,36.94532,57.351803,0
2268,22.642918,84.79127,0
2269,18.058802,-69.659615,0
2270,21.949286,26.223406,0
2271,18.557138,13.510102,0
2272,38.04249,26.31147,0
2273,-38.831264,-39.87122,0
2274,-16.592905,50.673035,0
2275,36.34036,13.451481,0
2276,-4.5824757,-30.931747,0
2277,23.330666,8.972013,0
2278,-33.48973,-69.43747,0
2279,-84.96709,3.0365326,0
2280,-34.196014,-79.79704,0
2281,-40.037052,15.994517,0
2282,13.763676,0.9834508,0
2283,50.320683,-67.01907,0
2284,87.670715,-6.2048745,0
2285,-1.8095242,-80.161766,0
2286,-59.683258,-65.34895,0
2287,93.91497,22.215027,0
2288,-46.899067,53.39699,0
2289,-16.260735,32.57113,0
2290,14.721672,-0.81391186,0
2291,-36.361137,80.03061,0
2292,-62.060314,22.950153,0
2293,-13.641176,68.19594,0
2294,-21.638754,62.33127,0
2295,67.607,8.18361,0
2296,-85.980034,-19.158903,0
2297,71.516685,19.297066,0
2298,0.8364484,64.966934,0
2299,-82.00363,-0.23596781,0
2300,23.10587,89.390816,0
2301,37.738243,32.22567,0
2302,3.7948067,73.32349,0
2303,6.826964,-13.81383,0
2304,-73.05165,44.662014,0
2305,-66.49024,49.87091,0
2306,42.27285,66.86866,0
2307,-36.56085,-38.99669,0
2308,-9.260914,-45.92276,0
2309,-85.05735,-18.361673,0
2310,-39.09799,77.54033,0
2311,-11.386194,-49.3914,0
2312,-60.07972,16.40585,0
2313,-49.035667,52.483677,0
2314,7.9538198,55.395428,0
2315,11.604644,-62.65658,0
2316,-50.693047,0.3033986,0
2317,-14.138024,48.06592,0
2318,68.533615,22.719196,0
2319,69.54109,7.797662,0
2320,-50.129646,1.253375,0
2321,52.07112,-69.49239,0
2322,94.83775,19.94104,0
2323,24.77683,50.277576,0
2324,-46.84282,3.0564373,0
2325,9.203218,-53.41063,0
2326,-19.05419,-26.79753,0
2327,-74.08732,16.407341,0
2328,-2.445906,66.63054,0
2329,-4.4491096,-50.3042,0
2330,-56.4426,-72.337296,0
2331,-34.083412,-70.77285,0
2332,36.895943,-81.09562,0
2333,26.174324,85.41696,0
2334,-33.702904,41.505825,0
2335,-34.70748,-69.10939,0
2336,64.61052,22.348448,0
2337,34.602905,57.45133,0
2338,-36.415035,-39.380253,0
2339,-21.280432,-62.578396,0
2340,-23.741913,40.32411,0
2341,-52.34582,14.629185,0
2342,-90.33038,5.8603573,0
2343,77.0334,18.825703,0
2344,-17.753635,-34.694008,0
2345,49.2221,-1.6055934,0
2346,-15.964472,-26.10244,0
2347,-43.468494,73.39771,0
2348,27.083965,82.766846,0
2349,-21.160236,28.234612,0
2350,-0.9538823,59.931282,0
2351,45.693954,-9.961026,0
2352,66.20627,-27.026178,0
2353,-5.425029,-49.62507,0
2354,-17.411581,31.632614,0
2355,36.705658,31.500883,0
2356,-56.242195,18.443424,0
2357,-11.663023,89.148415,0
2358,-68.85781,48.21318,0
2359,75.07827,1.7018671,0
2360,51.211052,-63.50404,0
2361,-84.35737,2.58753,0
2362,46.166798,-76.17615,0
2363,35.431713,26.424528,0
2364,-67.403946,46.048595,0
2365,-34.45619,-18.241045,0
2366,-58.492813,-57.23342,0
2367,48.41165,-1.4704472,0
2368,39.7426,69.63338,0
2369,-32.108276,-79.420265,0
2370,27.627298,83.71923,0
2371,-16.224287,27.65563,0
2372,-40.377148,2.1979434,0
2373,93.92986,19.79557,0
2374,-31.07064,29.477304,0
2375,-54.8985,4.123314,0
2376,-37.493305,-71.552376,0
2377,6.275162,-56.53566,0
2378,-62.811584,-66.50599,0
2379,40.424206,69.79498,0
2380,21.73879,27.269878,0
2381,-9.688224,-85.705574,0
2382,20.214062,29.531664,0
2383,-53.573704,-51.297607,0
2384,25.09027,49.424927,0
2385,42.513737,48.37912,0
2386,35.201855,65.09332,0
2387,89.08289,11.221665,0
2388,-10.995014,-46.97136,0
2389,-5.743864,-49.46263,0
2390,-88.1458,0.7817999,0
2391,37.954754,72.57284,0
2392,-11.3169365,-79.76265,0
2393,-76.4369,-0.92252994,0
2394,-9.33654,-31.57868,0
2395,-60.28191,-25.768053,0
2396,31.186026,28.728134,0
2397,-66.46936,46.83985,0
2398,-83.13049,-24.228565,0
2399,26.458786,11.675863,0
2400,52.17264,-45.890945,0
2401,-48.371346,45.428673,0
2402,-57.758335,-70.986786,0
2403,38.01424,57.77027,0
2404,-18.051003,27.127846,0
2405,74.96661,9.759043,0
2406,-62.941135,-63.51617,0
2407,-20.722296,-63.641273,0
2408,-14.48533,51.303143,0
2409,-92.1118,-20.487751,0
2410,8.99483,23.751072,0
2411,-46.012867,51.70691,0
2412,-19.695986,-25.00189,0
2413,25.687498,15.186137,0
2414,75.49539,24.048492,0
2415,-19.679344,-61.741745,0
2416,-44.086365,-0.8345981,0
2417,-83.968605,-23.38893,0
2418,31.992956,-84.407715,0
2419,-41.625156,-1.3727859,0
2420,52.724487,-13.6352625,0
2421,-40.632126,0.6156652,0
2422,69.11413,7.495098,0
2423,28.553053,82.514336,0
2424,67.92141,4.769888,0
2425,-67.69205,48.023193,0
2426,-10.003656,-51.03454,0
2427,43.062466,48.057537,0
2428,-42.12086,47.40636,0
2429,-53.607693,47.046345,0
2430,9.443198,-18.448603,0
2431,5.970486,50.748398,0
2432,-8.341849,-45.4194,0
2433,66.4142,-49.180847,0
2434,-83.08199,-26.591368,0
2435,-0.8550078,61.284534,0
2436,-37.37533,71.76452,0
2437,-67.946175,47.173714,0
2438,-45.792503,-0.5779635,0
2439,-4.18509,2.8262134,0
2440,-61.080364,19.079254,0
2441,-83.64432,-18.621344,0
2442,11.229942,-51.69399,0
2443,-35.591377,73.52071,0
2444,-49.50122,19.81811,0
2445,-9.694867,-87.11975,0
2446,-57.345898,13.1871805,0
2447,-25.601934,-11.600766,0
2448,-3.5948856,-30.352097,0
2449,-54.863457,4.2327027,0
2450,-63.077812,50.629593,0
2451,31.699287,13.044404,0
2452,-15.878393,-20.795448,0
2453,-15.549616,76.86189,0
2454,-49.1975,-0.018801866,0
2455,25.358824,54.67871,0
2456,78.42353,11.77304,0
2457,-10.616148,-49.085842,0
2458,13.727638,18.410114,0
2459,-16.871994,69.16552,0
2460,21.27965,-58.34491,0
2461,73.81316,24.516382,0
2462,2.011281,-21.59412,0
2463,31.07238,55.81328,0
2464,-17.729311,53.230175,0
2465,-22.647747,-34.25319,0
2466,-16.418547,57.069313,0
2467,4.522392,77.74804,0
2468,2.6872988,91.32288,0
2469,-19.146772,89.60552,0
2470,33.287018,18.957983,0
2471,-74.03229,43.793747,0
2472,-37.29797,79.16205,0
2473,-75.16396,9.55355,0
2474,-40.953037,75.374245,0
2475,-39.337795,11.72544,0
2476,-42.74741,9.394822,0
2477,69.94244,25.130054,0
2478,-4.400421,-49.906796,0
2479,-9.894126,-49.717842,0
2480,-34.464546,72.346275,0
2481,-66.43382,44.09435,0
2482,20.276054,29.291224,0
2483,-92.35288,-20.02738,0
2484,36.291992,55.520016,0
2485,33.822296,65.755646,0
2486,-3.0850103,8.3852215,0
2487,-21.445887,-86.32642,0
2488,23.941614,86.892944,0
2489,3.9862182,50.93035,0
2490,-66.215614,43.864517,0
2491,33.52725,19.497007,0
2492,29.658104,-37.044624,0
2493,-30.935785,-51.435463,0
2494,38.879128,-65.89623,0
2495,-1.0630422,89.09058,0
2496,10.196309,25.54109,0
2497,67.47674,-48.538826,0
2498,28.119476,82.83673,0
2499,2.7282076,91.43301,0
2500,35.60013,19.697954,0
2501,-44.512356,8.382368,0
2502,42.833145,-65.764885,0
2503,-12.6829605,-81.00586,0
2504,-24.499756,-31.875202,0
2505,-41.45236,11.269597,0
2506,-0.5375934,79.24441,0
2507,-48.019627,56.99336,0
2508,-58.75597,-66.639366,0
2509,-54.83684,4.4049935,0
2510,47.264652,-5.875719,0
2511,-47.91486,49.26882,0
2512,33.250874,27.577656,0
2513,-49.383892,55.784405,0
2514,-50.861877,44.87208,0
2515,67.78148,-52.18649,0
2516,-15.242994,32.88249,0
2517,68.076454,3.9508882,0
2518,-75.77221,11.139159,0
2519,50.973404,-65.255295,0
2520,-53.593018,47.170395,0
2521,49.85625,-67.62254,0
2522,30.909624,32.916744,0
2523,68.70816,-52.058743,0
2524,-13.42353,89.19204,0
2525,24.76827,50.366837,0
2526,-15.282052,-40.8761,0
2527,42.256847,-63.815956,0
2528,-17.784903,-26.676306,0
2529,74.93427,24.31864,0
2530,-33.670902,72.41236,0
2531,-40.262177,71.97611,0
2532,36.974422,-62.91658,0
2533,-38.06923,-72.19315,0
2534,73.34918,21.034512,0
2535,-24.644938,38.171455,0
2536,-18.59831,27.735363,0
2537,54.27309,10.806135,0
2538,-36.414707,65.771805,0
2539,30.781895,20.453962,0
2540,-10.462134,69.354256,0
2541,50.41856,-66.99401,0
2542,-60.916473,51.043842,0
2543,28.099764,84.61424,0
2544,39.416927,-66.68585,0
